dates,prices,card,expansion
02.04.2020,4.89,Damia-Sage-of-Stone-V-1,Commander
09.04.2020,3.0,Damia-Sage-of-Stone-V-1,Commander
10.04.2020,2.7,Damia-Sage-of-Stone-V-1,Commander
11.04.2020,2.9,Damia-Sage-of-Stone-V-1,Commander
13.04.2020,3.8,Damia-Sage-of-Stone-V-1,Commander
15.04.2020,2.99,Damia-Sage-of-Stone-V-1,Commander
16.04.2020,2.8,Damia-Sage-of-Stone-V-1,Commander
18.04.2020,3.35,Damia-Sage-of-Stone-V-1,Commander
19.04.2020,3.0,Damia-Sage-of-Stone-V-1,Commander
24.04.2020,2.5,Damia-Sage-of-Stone-V-1,Commander
25.04.2020,2.95,Damia-Sage-of-Stone-V-1,Commander
28.04.2020,3.8,Damia-Sage-of-Stone-V-1,Commander
01.05.2020,3.99,Damia-Sage-of-Stone-V-1,Commander
02.05.2020,2.75,Damia-Sage-of-Stone-V-1,Commander
03.05.2020,2.69,Damia-Sage-of-Stone-V-1,Commander
04.05.2020,1.49,Damia-Sage-of-Stone-V-1,Commander
06.05.2020,2.89,Damia-Sage-of-Stone-V-1,Commander
09.05.2020,6.3,Damia-Sage-of-Stone-V-1,Commander
14.05.2020,3.0,Damia-Sage-of-Stone-V-1,Commander
16.05.2020,3.22,Damia-Sage-of-Stone-V-1,Commander
03.02.2020,0.35,Fertilid,Commander
06.02.2020,0.19,Fertilid,Commander
09.02.2020,0.35,Fertilid,Commander
11.02.2020,0.16,Fertilid,Commander
12.02.2020,0.18,Fertilid,Commander
13.02.2020,0.2,Fertilid,Commander
15.02.2020,0.14,Fertilid,Commander
18.02.2020,0.14,Fertilid,Commander
21.02.2020,0.1,Fertilid,Commander
22.02.2020,0.49,Fertilid,Commander
26.02.2020,0.15,Fertilid,Commander
27.02.2020,0.12,Fertilid,Commander
29.02.2020,0.13,Fertilid,Commander
01.03.2020,0.49,Fertilid,Commander
09.03.2020,0.16,Fertilid,Commander
11.03.2020,0.3,Fertilid,Commander
25.03.2020,0.23,Fertilid,Commander
05.04.2020,0.49,Fertilid,Commander
06.04.2020,0.24,Fertilid,Commander
14.04.2020,0.17,Fertilid,Commander
18.04.2020,1.15,Fertilid,Commander
22.04.2020,0.19,Fertilid,Commander
27.04.2020,0.3,Fertilid,Commander
29.04.2020,0.12,Fertilid,Commander
30.04.2020,0.19,Fertilid,Commander
08.05.2020,0.15,Fertilid,Commander
09.05.2020,0.2,Fertilid,Commander
13.05.2020,0.15,Fertilid,Commander
15.05.2020,0.23,Fertilid,Commander
17.05.2020,0.2,Fertilid,Commander
01.02.2020,0.4,Oblivion-Ring,Commander
02.02.2020,0.26,Oblivion-Ring,Commander
04.02.2020,0.5,Oblivion-Ring,Commander
11.02.2020,0.5,Oblivion-Ring,Commander
22.02.2020,0.26,Oblivion-Ring,Commander
29.02.2020,0.3,Oblivion-Ring,Commander
02.03.2020,0.35,Oblivion-Ring,Commander
03.03.2020,0.2,Oblivion-Ring,Commander
10.03.2020,0.23,Oblivion-Ring,Commander
12.03.2020,0.5,Oblivion-Ring,Commander
13.03.2020,0.49,Oblivion-Ring,Commander
14.03.2020,0.35,Oblivion-Ring,Commander
18.03.2020,0.49,Oblivion-Ring,Commander
26.03.2020,0.22,Oblivion-Ring,Commander
03.04.2020,0.24,Oblivion-Ring,Commander
10.04.2020,0.35,Oblivion-Ring,Commander
14.04.2020,0.47,Oblivion-Ring,Commander
15.04.2020,0.18,Oblivion-Ring,Commander
24.04.2020,0.29,Oblivion-Ring,Commander
26.04.2020,0.25,Oblivion-Ring,Commander
27.04.2020,0.18,Oblivion-Ring,Commander
29.04.2020,0.49,Oblivion-Ring,Commander
04.05.2020,0.49,Oblivion-Ring,Commander
05.05.2020,0.49,Oblivion-Ring,Commander
06.05.2020,0.18,Oblivion-Ring,Commander
07.05.2020,0.35,Oblivion-Ring,Commander
08.05.2020,0.42,Oblivion-Ring,Commander
15.05.2020,0.1,Oblivion-Ring,Commander
18.05.2020,0.2,Oblivion-Ring,Commander
19.05.2020,0.5,Oblivion-Ring,Commander
18.12.2019,0.1,Secluded-Steppe,Commander
25.12.2019,0.09,Secluded-Steppe,Commander
16.01.2020,0.04,Secluded-Steppe,Commander
21.01.2020,0.1,Secluded-Steppe,Commander
22.01.2020,0.04,Secluded-Steppe,Commander
29.01.2020,0.5,Secluded-Steppe,Commander
05.02.2020,0.1,Secluded-Steppe,Commander
07.02.2020,0.5,Secluded-Steppe,Commander
09.02.2020,0.1,Secluded-Steppe,Commander
12.02.2020,0.1,Secluded-Steppe,Commander
15.02.2020,0.18,Secluded-Steppe,Commander
16.02.2020,0.02,Secluded-Steppe,Commander
20.02.2020,0.1,Secluded-Steppe,Commander
23.02.2020,0.05,Secluded-Steppe,Commander
28.02.2020,0.09,Secluded-Steppe,Commander
02.03.2020,0.5,Secluded-Steppe,Commander
03.03.2020,0.1,Secluded-Steppe,Commander
04.03.2020,0.09,Secluded-Steppe,Commander
07.03.2020,0.24,Secluded-Steppe,Commander
12.03.2020,0.1,Secluded-Steppe,Commander
14.03.2020,0.09,Secluded-Steppe,Commander
15.03.2020,0.1,Secluded-Steppe,Commander
22.04.2020,0.1,Secluded-Steppe,Commander
25.04.2020,0.08,Secluded-Steppe,Commander
27.04.2020,0.25,Secluded-Steppe,Commander
29.04.2020,0.16,Secluded-Steppe,Commander
05.05.2020,0.1,Secluded-Steppe,Commander
08.05.2020,0.12,Secluded-Steppe,Commander
14.05.2020,0.23,Secluded-Steppe,Commander
19.05.2020,0.02,Secluded-Steppe,Commander
08.01.2020,0.39,Simic-Growth-Chamber,Commander
09.01.2020,0.2,Simic-Growth-Chamber,Commander
11.01.2020,0.35,Simic-Growth-Chamber,Commander
21.01.2020,0.2,Simic-Growth-Chamber,Commander
28.01.2020,0.23,Simic-Growth-Chamber,Commander
01.02.2020,0.23,Simic-Growth-Chamber,Commander
08.02.2020,0.1,Simic-Growth-Chamber,Commander
12.02.2020,0.02,Simic-Growth-Chamber,Commander
14.02.2020,0.1,Simic-Growth-Chamber,Commander
24.02.2020,0.1,Simic-Growth-Chamber,Commander
03.03.2020,0.25,Simic-Growth-Chamber,Commander
04.03.2020,0.19,Simic-Growth-Chamber,Commander
07.03.2020,0.42,Simic-Growth-Chamber,Commander
08.03.2020,0.35,Simic-Growth-Chamber,Commander
09.03.2020,0.39,Simic-Growth-Chamber,Commander
27.03.2020,0.31,Simic-Growth-Chamber,Commander
28.03.2020,0.05,Simic-Growth-Chamber,Commander
02.04.2020,0.3,Simic-Growth-Chamber,Commander
11.04.2020,0.24,Simic-Growth-Chamber,Commander
15.04.2020,0.23,Simic-Growth-Chamber,Commander
17.04.2020,0.5,Simic-Growth-Chamber,Commander
20.04.2020,0.1,Simic-Growth-Chamber,Commander
21.04.2020,0.19,Simic-Growth-Chamber,Commander
22.04.2020,0.15,Simic-Growth-Chamber,Commander
23.04.2020,0.25,Simic-Growth-Chamber,Commander
25.04.2020,0.5,Simic-Growth-Chamber,Commander
02.05.2020,0.26,Simic-Growth-Chamber,Commander
08.05.2020,0.3,Simic-Growth-Chamber,Commander
09.05.2020,0.13,Simic-Growth-Chamber,Commander
17.05.2020,0.13,Simic-Growth-Chamber,Commander
26.02.2020,0.55,Angelic-Arbiter,Commander
27.02.2020,0.59,Angelic-Arbiter,Commander
28.02.2020,0.8,Angelic-Arbiter,Commander
02.03.2020,1.29,Angelic-Arbiter,Commander
03.03.2020,0.65,Angelic-Arbiter,Commander
04.03.2020,0.1,Angelic-Arbiter,Commander
05.03.2020,0.9,Angelic-Arbiter,Commander
06.03.2020,0.91,Angelic-Arbiter,Commander
07.03.2020,0.99,Angelic-Arbiter,Commander
09.03.2020,0.6,Angelic-Arbiter,Commander
14.03.2020,0.95,Angelic-Arbiter,Commander
15.03.2020,0.05,Angelic-Arbiter,Commander
28.03.2020,0.8,Angelic-Arbiter,Commander
31.03.2020,1.03,Angelic-Arbiter,Commander
02.04.2020,0.6,Angelic-Arbiter,Commander
04.04.2020,0.39,Angelic-Arbiter,Commander
05.04.2020,1.2,Angelic-Arbiter,Commander
08.04.2020,0.75,Angelic-Arbiter,Commander
09.04.2020,0.5,Angelic-Arbiter,Commander
15.04.2020,0.7,Angelic-Arbiter,Commander
21.04.2020,0.88,Angelic-Arbiter,Commander
23.04.2020,0.86,Angelic-Arbiter,Commander
26.04.2020,0.65,Angelic-Arbiter,Commander
28.04.2020,0.19,Angelic-Arbiter,Commander
01.05.2020,0.69,Angelic-Arbiter,Commander
04.05.2020,0.69,Angelic-Arbiter,Commander
05.05.2020,1.99,Angelic-Arbiter,Commander
11.05.2020,2.05,Angelic-Arbiter,Commander
12.05.2020,1.24,Angelic-Arbiter,Commander
18.05.2020,1.41,Angelic-Arbiter,Commander
03.03.2020,4.0,Garruk-Wildspeaker,Commander
04.03.2020,4.0,Garruk-Wildspeaker,Commander
06.03.2020,3.99,Garruk-Wildspeaker,Commander
07.03.2020,4.5,Garruk-Wildspeaker,Commander
08.03.2020,3.02,Garruk-Wildspeaker,Commander
09.03.2020,4.2,Garruk-Wildspeaker,Commander
13.03.2020,3.25,Garruk-Wildspeaker,Commander
15.03.2020,4.0,Garruk-Wildspeaker,Commander
19.03.2020,3.0,Garruk-Wildspeaker,Commander
27.03.2020,3.96,Garruk-Wildspeaker,Commander
31.03.2020,3.79,Garruk-Wildspeaker,Commander
01.04.2020,5.99,Garruk-Wildspeaker,Commander
05.04.2020,4.47,Garruk-Wildspeaker,Commander
08.04.2020,5.99,Garruk-Wildspeaker,Commander
09.04.2020,5.9,Garruk-Wildspeaker,Commander
15.04.2020,3.49,Garruk-Wildspeaker,Commander
17.04.2020,4.99,Garruk-Wildspeaker,Commander
18.04.2020,5.99,Garruk-Wildspeaker,Commander
22.04.2020,3.6,Garruk-Wildspeaker,Commander
23.04.2020,3.52,Garruk-Wildspeaker,Commander
29.04.2020,3.99,Garruk-Wildspeaker,Commander
30.04.2020,7.99,Garruk-Wildspeaker,Commander
01.05.2020,3.97,Garruk-Wildspeaker,Commander
03.05.2020,3.5,Garruk-Wildspeaker,Commander
05.05.2020,3.2,Garruk-Wildspeaker,Commander
06.05.2020,4.74,Garruk-Wildspeaker,Commander
07.05.2020,3.0,Garruk-Wildspeaker,Commander
09.05.2020,3.8,Garruk-Wildspeaker,Commander
13.05.2020,3.95,Garruk-Wildspeaker,Commander
19.05.2020,3.5,Garruk-Wildspeaker,Commander
03.02.2020,0.74,Hull-Breach,Commander
09.02.2020,0.54,Hull-Breach,Commander
12.02.2020,0.7,Hull-Breach,Commander
13.02.2020,0.5,Hull-Breach,Commander
15.02.2020,0.2,Hull-Breach,Commander
16.02.2020,0.25,Hull-Breach,Commander
18.02.2020,0.52,Hull-Breach,Commander
19.02.2020,0.25,Hull-Breach,Commander
20.02.2020,0.05,Hull-Breach,Commander
26.02.2020,0.3,Hull-Breach,Commander
02.03.2020,0.28,Hull-Breach,Commander
03.03.2020,0.4,Hull-Breach,Commander
07.03.2020,0.4,Hull-Breach,Commander
08.03.2020,0.35,Hull-Breach,Commander
12.03.2020,0.5,Hull-Breach,Commander
16.03.2020,0.33,Hull-Breach,Commander
17.03.2020,0.27,Hull-Breach,Commander
28.03.2020,0.44,Hull-Breach,Commander
30.03.2020,0.28,Hull-Breach,Commander
01.04.2020,0.38,Hull-Breach,Commander
03.04.2020,1.25,Hull-Breach,Commander
15.04.2020,0.2,Hull-Breach,Commander
17.04.2020,0.44,Hull-Breach,Commander
26.04.2020,0.36,Hull-Breach,Commander
30.04.2020,0.45,Hull-Breach,Commander
01.05.2020,1.0,Hull-Breach,Commander
06.05.2020,0.44,Hull-Breach,Commander
12.05.2020,0.44,Hull-Breach,Commander
16.05.2020,1.1,Hull-Breach,Commander
19.05.2020,0.54,Hull-Breach,Commander
24.12.2019,0.1,Trade-Secrets,Commander
31.12.2019,0.14,Trade-Secrets,Commander
08.01.2020,0.1,Trade-Secrets,Commander
13.01.2020,0.29,Trade-Secrets,Commander
28.01.2020,0.2,Trade-Secrets,Commander
01.02.2020,0.25,Trade-Secrets,Commander
02.02.2020,0.4,Trade-Secrets,Commander
04.02.2020,0.3,Trade-Secrets,Commander
06.02.2020,0.1,Trade-Secrets,Commander
13.02.2020,0.19,Trade-Secrets,Commander
02.03.2020,0.29,Trade-Secrets,Commander
09.03.2020,0.1,Trade-Secrets,Commander
10.03.2020,0.1,Trade-Secrets,Commander
12.03.2020,0.25,Trade-Secrets,Commander
26.03.2020,0.3,Trade-Secrets,Commander
02.04.2020,0.24,Trade-Secrets,Commander
05.04.2020,0.29,Trade-Secrets,Commander
07.04.2020,0.16,Trade-Secrets,Commander
22.04.2020,0.18,Trade-Secrets,Commander
26.04.2020,0.08,Trade-Secrets,Commander
30.04.2020,0.19,Trade-Secrets,Commander
01.05.2020,0.19,Trade-Secrets,Commander
02.05.2020,0.1,Trade-Secrets,Commander
04.05.2020,0.5,Trade-Secrets,Commander
05.05.2020,0.09,Trade-Secrets,Commander
06.05.2020,0.4,Trade-Secrets,Commander
07.05.2020,0.19,Trade-Secrets,Commander
11.05.2020,0.2,Trade-Secrets,Commander
12.05.2020,0.37,Trade-Secrets,Commander
16.05.2020,0.19,Trade-Secrets,Commander
29.02.2020,0.5,Wrexial-the-Risen-Deep,Commander
02.03.2020,1.49,Wrexial-the-Risen-Deep,Commander
03.03.2020,0.99,Wrexial-the-Risen-Deep,Commander
08.03.2020,1.2,Wrexial-the-Risen-Deep,Commander
09.03.2020,0.85,Wrexial-the-Risen-Deep,Commander
10.03.2020,1.1,Wrexial-the-Risen-Deep,Commander
11.03.2020,0.3,Wrexial-the-Risen-Deep,Commander
14.03.2020,1.1,Wrexial-the-Risen-Deep,Commander
15.03.2020,0.66,Wrexial-the-Risen-Deep,Commander
17.03.2020,1.51,Wrexial-the-Risen-Deep,Commander
18.03.2020,0.94,Wrexial-the-Risen-Deep,Commander
21.03.2020,0.15,Wrexial-the-Risen-Deep,Commander
24.03.2020,1.21,Wrexial-the-Risen-Deep,Commander
27.03.2020,0.99,Wrexial-the-Risen-Deep,Commander
28.03.2020,0.25,Wrexial-the-Risen-Deep,Commander
31.03.2020,2.59,Wrexial-the-Risen-Deep,Commander
01.04.2020,0.49,Wrexial-the-Risen-Deep,Commander
04.04.2020,1.0,Wrexial-the-Risen-Deep,Commander
05.04.2020,1.5,Wrexial-the-Risen-Deep,Commander
17.04.2020,1.21,Wrexial-the-Risen-Deep,Commander
25.04.2020,0.49,Wrexial-the-Risen-Deep,Commander
29.04.2020,1.69,Wrexial-the-Risen-Deep,Commander
30.04.2020,1.61,Wrexial-the-Risen-Deep,Commander
01.05.2020,1.25,Wrexial-the-Risen-Deep,Commander
04.05.2020,2.0,Wrexial-the-Risen-Deep,Commander
05.05.2020,0.8,Wrexial-the-Risen-Deep,Commander
07.05.2020,1.0,Wrexial-the-Risen-Deep,Commander
10.05.2020,1.99,Wrexial-the-Risen-Deep,Commander
16.05.2020,1.01,Wrexial-the-Risen-Deep,Commander
19.05.2020,2.24,Wrexial-the-Risen-Deep,Commander
27.02.2020,1.29,Avatar-of-Slaughter,Commander
28.02.2020,0.84,Avatar-of-Slaughter,Commander
02.03.2020,0.83,Avatar-of-Slaughter,Commander
03.03.2020,1.49,Avatar-of-Slaughter,Commander
04.03.2020,0.6,Avatar-of-Slaughter,Commander
05.03.2020,1.16,Avatar-of-Slaughter,Commander
06.03.2020,1.39,Avatar-of-Slaughter,Commander
07.03.2020,0.59,Avatar-of-Slaughter,Commander
08.03.2020,0.99,Avatar-of-Slaughter,Commander
09.03.2020,0.64,Avatar-of-Slaughter,Commander
14.03.2020,1.37,Avatar-of-Slaughter,Commander
15.03.2020,0.64,Avatar-of-Slaughter,Commander
19.03.2020,1.3,Avatar-of-Slaughter,Commander
21.03.2020,0.5,Avatar-of-Slaughter,Commander
24.03.2020,0.6,Avatar-of-Slaughter,Commander
25.03.2020,1.04,Avatar-of-Slaughter,Commander
08.04.2020,1.41,Avatar-of-Slaughter,Commander
11.04.2020,0.7,Avatar-of-Slaughter,Commander
14.04.2020,0.85,Avatar-of-Slaughter,Commander
17.04.2020,0.78,Avatar-of-Slaughter,Commander
24.04.2020,0.58,Avatar-of-Slaughter,Commander
01.05.2020,0.59,Avatar-of-Slaughter,Commander
06.05.2020,0.59,Avatar-of-Slaughter,Commander
08.05.2020,0.5,Avatar-of-Slaughter,Commander
12.05.2020,2.19,Avatar-of-Slaughter,Commander
13.05.2020,1.0,Avatar-of-Slaughter,Commander
14.05.2020,0.94,Avatar-of-Slaughter,Commander
16.05.2020,0.59,Avatar-of-Slaughter,Commander
17.05.2020,0.59,Avatar-of-Slaughter,Commander
18.05.2020,0.59,Avatar-of-Slaughter,Commander
18.02.2020,1.0,Mana-Charged-Dragon,Commander
20.02.2020,0.7,Mana-Charged-Dragon,Commander
24.02.2020,0.99,Mana-Charged-Dragon,Commander
26.02.2020,3.8,Mana-Charged-Dragon,Commander
27.02.2020,1.2,Mana-Charged-Dragon,Commander
01.03.2020,0.38,Mana-Charged-Dragon,Commander
03.03.2020,0.99,Mana-Charged-Dragon,Commander
10.03.2020,1.35,Mana-Charged-Dragon,Commander
11.03.2020,0.67,Mana-Charged-Dragon,Commander
14.03.2020,1.25,Mana-Charged-Dragon,Commander
19.03.2020,1.5,Mana-Charged-Dragon,Commander
21.03.2020,0.75,Mana-Charged-Dragon,Commander
22.03.2020,2.49,Mana-Charged-Dragon,Commander
27.03.2020,1.65,Mana-Charged-Dragon,Commander
29.03.2020,1.45,Mana-Charged-Dragon,Commander
31.03.2020,1.9,Mana-Charged-Dragon,Commander
04.04.2020,0.74,Mana-Charged-Dragon,Commander
10.04.2020,0.5,Mana-Charged-Dragon,Commander
17.04.2020,0.98,Mana-Charged-Dragon,Commander
20.04.2020,1.0,Mana-Charged-Dragon,Commander
21.04.2020,1.25,Mana-Charged-Dragon,Commander
23.04.2020,1.3,Mana-Charged-Dragon,Commander
02.05.2020,1.49,Mana-Charged-Dragon,Commander
05.05.2020,1.49,Mana-Charged-Dragon,Commander
06.05.2020,1.24,Mana-Charged-Dragon,Commander
08.05.2020,1.22,Mana-Charged-Dragon,Commander
09.05.2020,0.65,Mana-Charged-Dragon,Commander
16.05.2020,1.1,Mana-Charged-Dragon,Commander
17.05.2020,1.84,Mana-Charged-Dragon,Commander
18.05.2020,1.84,Mana-Charged-Dragon,Commander
11.02.2020,0.3,Soul-Snare,Commander
15.02.2020,0.19,Soul-Snare,Commander
16.02.2020,0.69,Soul-Snare,Commander
17.02.2020,0.1,Soul-Snare,Commander
18.02.2020,0.38,Soul-Snare,Commander
21.02.2020,0.25,Soul-Snare,Commander
25.02.2020,0.1,Soul-Snare,Commander
26.02.2020,0.21,Soul-Snare,Commander
29.02.2020,0.25,Soul-Snare,Commander
01.03.2020,0.18,Soul-Snare,Commander
02.03.2020,0.15,Soul-Snare,Commander
04.03.2020,0.15,Soul-Snare,Commander
06.03.2020,0.5,Soul-Snare,Commander
08.03.2020,0.57,Soul-Snare,Commander
10.03.2020,0.5,Soul-Snare,Commander
19.03.2020,0.02,Soul-Snare,Commander
23.03.2020,0.05,Soul-Snare,Commander
29.03.2020,0.21,Soul-Snare,Commander
07.04.2020,0.16,Soul-Snare,Commander
12.04.2020,0.02,Soul-Snare,Commander
15.04.2020,0.25,Soul-Snare,Commander
21.04.2020,0.49,Soul-Snare,Commander
22.04.2020,0.21,Soul-Snare,Commander
23.04.2020,0.02,Soul-Snare,Commander
28.04.2020,0.14,Soul-Snare,Commander
01.05.2020,0.3,Soul-Snare,Commander
02.05.2020,0.1,Soul-Snare,Commander
09.05.2020,0.09,Soul-Snare,Commander
12.05.2020,0.21,Soul-Snare,Commander
18.05.2020,0.2,Soul-Snare,Commander
21.02.2020,3.0,Hornet-Queen,Commander
22.02.2020,2.2,Hornet-Queen,Commander
25.02.2020,2.25,Hornet-Queen,Commander
26.02.2020,2.45,Hornet-Queen,Commander
28.02.2020,1.27,Hornet-Queen,Commander
01.03.2020,2.56,Hornet-Queen,Commander
03.03.2020,4.29,Hornet-Queen,Commander
05.03.2020,0.5,Hornet-Queen,Commander
06.03.2020,3.99,Hornet-Queen,Commander
07.03.2020,2.4,Hornet-Queen,Commander
10.03.2020,3.44,Hornet-Queen,Commander
15.03.2020,4.0,Hornet-Queen,Commander
18.03.2020,2.24,Hornet-Queen,Commander
24.03.2020,3.49,Hornet-Queen,Commander
31.03.2020,3.0,Hornet-Queen,Commander
01.04.2020,1.4,Hornet-Queen,Commander
02.04.2020,2.0,Hornet-Queen,Commander
03.04.2020,2.95,Hornet-Queen,Commander
12.04.2020,2.5,Hornet-Queen,Commander
22.04.2020,1.88,Hornet-Queen,Commander
26.04.2020,1.6,Hornet-Queen,Commander
27.04.2020,1.95,Hornet-Queen,Commander
28.04.2020,2.48,Hornet-Queen,Commander
01.05.2020,2.8,Hornet-Queen,Commander
04.05.2020,2.09,Hornet-Queen,Commander
06.05.2020,3.4,Hornet-Queen,Commander
12.05.2020,2.25,Hornet-Queen,Commander
13.05.2020,2.0,Hornet-Queen,Commander
15.05.2020,1.95,Hornet-Queen,Commander
18.05.2020,1.8,Hornet-Queen,Commander
11.02.2020,15.52,Aura-Shards,Commander
12.02.2020,8.99,Aura-Shards,Commander
13.02.2020,11.25,Aura-Shards,Commander
14.02.2020,12.0,Aura-Shards,Commander
17.02.2020,10.13,Aura-Shards,Commander
18.02.2020,14.0,Aura-Shards,Commander
21.02.2020,13.2,Aura-Shards,Commander
23.02.2020,7.5,Aura-Shards,Commander
25.02.2020,12.5,Aura-Shards,Commander
28.02.2020,12.0,Aura-Shards,Commander
03.03.2020,12.22,Aura-Shards,Commander
05.03.2020,11.1,Aura-Shards,Commander
08.03.2020,11.25,Aura-Shards,Commander
11.03.2020,6.99,Aura-Shards,Commander
12.03.2020,10.99,Aura-Shards,Commander
13.03.2020,12.0,Aura-Shards,Commander
14.03.2020,12.99,Aura-Shards,Commander
23.03.2020,14.99,Aura-Shards,Commander
05.04.2020,13.99,Aura-Shards,Commander
06.04.2020,7.24,Aura-Shards,Commander
24.04.2020,8.5,Aura-Shards,Commander
25.04.2020,12.5,Aura-Shards,Commander
27.04.2020,9.45,Aura-Shards,Commander
28.04.2020,10.0,Aura-Shards,Commander
30.04.2020,12.65,Aura-Shards,Commander
01.05.2020,11.39,Aura-Shards,Commander
03.05.2020,8.99,Aura-Shards,Commander
04.05.2020,9.0,Aura-Shards,Commander
06.05.2020,7.83,Aura-Shards,Commander
19.05.2020,9.99,Aura-Shards,Commander
22.02.2020,2.0,Buried-Alive,Commander
23.02.2020,1.4,Buried-Alive,Commander
24.02.2020,1.94,Buried-Alive,Commander
25.02.2020,1.0,Buried-Alive,Commander
27.02.2020,2.5,Buried-Alive,Commander
07.03.2020,0.88,Buried-Alive,Commander
10.03.2020,1.67,Buried-Alive,Commander
11.03.2020,1.5,Buried-Alive,Commander
14.03.2020,1.5,Buried-Alive,Commander
16.03.2020,1.39,Buried-Alive,Commander
21.03.2020,1.4,Buried-Alive,Commander
24.03.2020,3.54,Buried-Alive,Commander
31.03.2020,1.5,Buried-Alive,Commander
04.04.2020,1.5,Buried-Alive,Commander
06.04.2020,1.67,Buried-Alive,Commander
07.04.2020,0.76,Buried-Alive,Commander
08.04.2020,1.5,Buried-Alive,Commander
16.04.2020,1.94,Buried-Alive,Commander
17.04.2020,1.2,Buried-Alive,Commander
20.04.2020,1.75,Buried-Alive,Commander
26.04.2020,0.98,Buried-Alive,Commander
30.04.2020,1.94,Buried-Alive,Commander
01.05.2020,1.35,Buried-Alive,Commander
06.05.2020,1.38,Buried-Alive,Commander
10.05.2020,1.11,Buried-Alive,Commander
11.05.2020,1.69,Buried-Alive,Commander
13.05.2020,2.35,Buried-Alive,Commander
14.05.2020,1.82,Buried-Alive,Commander
16.05.2020,2.32,Buried-Alive,Commander
19.05.2020,1.24,Buried-Alive,Commander
29.02.2020,3.99,Oblivion-Stone,Commander
02.03.2020,3.99,Oblivion-Stone,Commander
05.03.2020,3.98,Oblivion-Stone,Commander
06.03.2020,4.2,Oblivion-Stone,Commander
07.03.2020,3.5,Oblivion-Stone,Commander
08.03.2020,3.0,Oblivion-Stone,Commander
13.03.2020,2.99,Oblivion-Stone,Commander
17.03.2020,3.0,Oblivion-Stone,Commander
23.03.2020,3.15,Oblivion-Stone,Commander
27.03.2020,4.45,Oblivion-Stone,Commander
28.03.2020,4.06,Oblivion-Stone,Commander
31.03.2020,4.85,Oblivion-Stone,Commander
02.04.2020,4.35,Oblivion-Stone,Commander
06.04.2020,2.5,Oblivion-Stone,Commander
12.04.2020,4.0,Oblivion-Stone,Commander
15.04.2020,4.04,Oblivion-Stone,Commander
16.04.2020,4.58,Oblivion-Stone,Commander
19.04.2020,4.19,Oblivion-Stone,Commander
21.04.2020,3.95,Oblivion-Stone,Commander
22.04.2020,4.0,Oblivion-Stone,Commander
23.04.2020,4.98,Oblivion-Stone,Commander
24.04.2020,6.0,Oblivion-Stone,Commander
25.04.2020,4.5,Oblivion-Stone,Commander
28.04.2020,2.95,Oblivion-Stone,Commander
07.05.2020,4.2,Oblivion-Stone,Commander
08.05.2020,4.32,Oblivion-Stone,Commander
10.05.2020,3.5,Oblivion-Stone,Commander
14.05.2020,4.0,Oblivion-Stone,Commander
15.05.2020,3.67,Oblivion-Stone,Commander
19.05.2020,3.91,Oblivion-Stone,Commander
11.02.2020,0.62,Celestial-Force,Commander
13.02.2020,0.35,Celestial-Force,Commander
15.02.2020,0.85,Celestial-Force,Commander
17.02.2020,0.32,Celestial-Force,Commander
18.02.2020,0.94,Celestial-Force,Commander
20.02.2020,0.25,Celestial-Force,Commander
21.02.2020,0.49,Celestial-Force,Commander
25.02.2020,0.33,Celestial-Force,Commander
26.02.2020,0.49,Celestial-Force,Commander
01.03.2020,0.4,Celestial-Force,Commander
02.03.2020,0.2,Celestial-Force,Commander
03.03.2020,1.05,Celestial-Force,Commander
11.03.2020,0.53,Celestial-Force,Commander
13.03.2020,0.4,Celestial-Force,Commander
15.03.2020,0.5,Celestial-Force,Commander
18.03.2020,0.22,Celestial-Force,Commander
21.03.2020,0.69,Celestial-Force,Commander
31.03.2020,0.5,Celestial-Force,Commander
07.04.2020,1.0,Celestial-Force,Commander
17.04.2020,0.69,Celestial-Force,Commander
24.04.2020,1.12,Celestial-Force,Commander
25.04.2020,0.25,Celestial-Force,Commander
26.04.2020,0.69,Celestial-Force,Commander
28.04.2020,0.7,Celestial-Force,Commander
08.05.2020,0.18,Celestial-Force,Commander
11.05.2020,0.5,Celestial-Force,Commander
12.05.2020,0.4,Celestial-Force,Commander
13.05.2020,0.5,Celestial-Force,Commander
15.05.2020,0.64,Celestial-Force,Commander
17.05.2020,0.58,Celestial-Force,Commander
26.12.2019,0.1,Simic-Sky-Swallower,Commander
31.12.2019,0.32,Simic-Sky-Swallower,Commander
09.01.2020,0.1,Simic-Sky-Swallower,Commander
21.01.2020,0.43,Simic-Sky-Swallower,Commander
22.01.2020,0.39,Simic-Sky-Swallower,Commander
27.01.2020,0.2,Simic-Sky-Swallower,Commander
29.01.2020,0.5,Simic-Sky-Swallower,Commander
31.01.2020,0.15,Simic-Sky-Swallower,Commander
10.02.2020,0.18,Simic-Sky-Swallower,Commander
14.02.2020,0.25,Simic-Sky-Swallower,Commander
25.02.2020,0.63,Simic-Sky-Swallower,Commander
26.02.2020,0.69,Simic-Sky-Swallower,Commander
28.02.2020,0.75,Simic-Sky-Swallower,Commander
02.03.2020,0.7,Simic-Sky-Swallower,Commander
03.03.2020,0.25,Simic-Sky-Swallower,Commander
10.03.2020,0.35,Simic-Sky-Swallower,Commander
17.03.2020,0.14,Simic-Sky-Swallower,Commander
